Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs,condition
,c418e432-2721-447a-94d8-0e4e8200bb19,,,,,,67FE3B0FA0A75_Red,Color,Red,,,,,,,,,,,20.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
67fe62c07869c808d46c705c,54085b43-ca29-46d3-9be0-82164d029a75,PHYSICAL,store-3-1,go-away-short-sleeve-t-shirt,GO AWAY t-shirt,"This t-shirt is comfortable, soft, lightweight, and form-fitting. It&#39;s an ideal staple piece for any wardrobe!<br />
<br />
• 100% combed ring-spun cotton<br />
• Heather Grey is 90% cotton, 10% polyester<br />
• Fabric weight: 4.3 oz/yd² (145.8 g/m²)<br />
• 32 singles<br />
• Pre-shrunk<br />
• Blank product sourced from Honduras, Nicaragua, Mexico, or Cambodia<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the EU REACH requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FE62BFB6F93_Black-XS,Color,Black,Size,XS,,,,,,,,,24.0,0.0,No,Unlimited,"/t-shirts, /tired-fed-up/go-away",,0.0,0.0,0.0,0.0,No,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744724673816-7MSX6W23HVNRYETSGGSE/mens-fitted-t-shirt-black-front-67fe62bbb60be.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744724676281-QD47SMK9I83TJJTVMCGX/mens-fitted-t-shirt-red-front-67fe62bbb7dcf.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a9f5fa1f-ff40-45b1-94a6-1d9e94c368b9/mens-fitted-t-shirt-black-front-67fe62c44b51b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/bc8c8bc0-30f6-4c19-a2b1-e830e2aa1c55/mens-fitted-t-shirt-black-front-67fe62c44d5b2.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7a3ef0fd-2224-402b-9ba9-0bd996f84876/mens-fitted-t-shirt-black-front-67fe62c453d04.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/74f32c74-93db-40f6-836c-02b7c0276ca5/mens-fitted-t-shirt-black-front-67fe62c4553f8.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/aafde521-c9b8-41a3-9ac1-e7cc2ea9bd51/mens-fitted-t-shirt-black-left-front-67fe62c4557d6.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0435cf10-341f-4a28-8e55-8dd29eb5adb1/mens-fitted-t-shirt-black-left-front-67fe62c454115.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/c9e16cc5-86ba-4163-88e7-8845681d5871/mens-fitted-t-shirt-black-right-front-67fe62c45473b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2f6fd3b9-97fd-4471-b3c3-843476c6c649/mens-fitted-t-shirt-black-right-front-67fe62c452695.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/d20234fa-cece-401f-bc68-907a052c7828/mens-fitted-t-shirt-black-right-front-67fe62c453279.png,new
,2f64deb3-5053-4278-a493-7b679317b8c6,,,,,,67FE62BFB6F93_Black-S,Color,Black,Size,S,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,4bf8fc6d-a095-4011-90a4-751f70f38752,,,,,,67FE62BFB6F93_Black-M,Color,Black,Size,M,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,89dd8eb2-e27f-4983-a7fb-0c1c18f8dd38,,,,,,67FE62BFB6F93_Black-L,Color,Black,Size,L,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,4802ebf3-d2de-4384-9844-df8160566fd4,,,,,,67FE62BFB6F93_Black-XL,Color,Black,Size,XL,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,b292a7db-479b-4748-8bb6-1cbfb4826b57,,,,,,67FE62BFB6F93_Black-2XL,Color,Black,Size,2XL,,,,,,,,,25.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,f46a5d37-7873-4065-8567-886b41e913b5,,,,,,67FE62BFB6F93_Black-3XL,Color,Black,Size,3XL,,,,,,,,,26.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,d45a4f5a-8a8f-4545-82e0-8ccac405f3fa,,,,,,67FE62BFB6F93_Red-XS,Color,Red,Size,XS,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,1cc06817-1925-4d58-82a8-e0084a181795,,,,,,67FE62BFB6F93_Red-S,Color,Red,Size,S,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,5f2da171-bcd4-49ef-bcf4-e29c2d034e69,,,,,,67FE62BFB6F93_Red-M,Color,Red,Size,M,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,1a80e081-9c30-42bb-9417-82124d166af8,,,,,,67FE62BFB6F93_Red-L,Color,Red,Size,L,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,7858f75d-be17-4c2f-b6cb-f53eefb43de3,,,,,,67FE62BFB6F93_Red-XL,Color,Red,Size,XL,,,,,,,,,24.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,e84a56a9-15b6-41e7-a3ec-32a684d9c446,,,,,,67FE62BFB6F93_Red-2XL,Color,Red,Size,2XL,,,,,,,,,25.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,e6d39cc6-70a8-4824-a88f-24c190530b22,,,,,,67FE62BFB6F93_Red-3XL,Color,Red,Size,3XL,,,,,,,,,26.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
67fe66d35a30552faf7d2312,d8ec4e06-40cb-4a0f-bd81-140c5f09cf0f,PHYSICAL,store-3-1,go-away-utility-crossbody-bag,GO AWAY bag,"This bag is sturdy, stylish, and ready to go wherever you do. With adjustable straps and two spacious pockets, it’s the ultimate accessory for hiking, festivals, and everyday use.<br />
<br />
• 100% polyester<br />
• Fabric weight: 9 oz./yd.² (305 g/m²)<br />
• Bag size: 5.7″ × 7.7″ × 2″ (14.5 cm × 19.5 cm × 5 cm)<br />
• Capacity: 0.37 gallons (1.4 l)<br />
• Water-resistant and durable<br />
• Sturdy fabric with fusible backing to add firmness<br />
• Inside and outside pockets<br />
• Adjustable strap<br />
• Two-way zipper<br />
• Blank product components sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the flammability, and lead, cadmium, bisphenols and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FE66D2AA76B,,,,,,,,,,,,,24.5,0.0,No,Unlimited,"/bags, /tired-fed-up/go-away",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748510839111-B28ZG57NAXUDIZDIXNIO/all-over-print-utility-crossbody-bag-white-back-6838286be0ed9.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748510843149-HMZT9AI73PYFXPE0ZHG5/all-over-print-utility-crossbody-bag-white-front-6838286be1773.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/d212b893-9880-41c3-a73b-e731ae95f9bf/all-over-print-utility-crossbody-bag-white-back-67fe66d053979.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/f56773c7-1cfb-4541-ae05-2032a2d3734b/all-over-print-utility-crossbody-bag-white-front-67fe66d051192.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/af0b7e48-5ae4-4111-a862-42ff2ad3fe12/all-over-print-utility-crossbody-bag-white-front-2-67fe66d04f384.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2827ee70-3bfa-4011-a1b8-05feadfe5311/all-over-print-utility-crossbody-bag-white-front-2-67fe66d04f620.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/9c4b1692-43e6-4d6f-b9b2-4c67a64a4e81/all-over-print-utility-crossbody-bag-white-front-2-67fe66d04ff77.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/cefbac1c-0258-42a0-80fa-f35402367b00/all-over-print-utility-crossbody-bag-white-front-3-67fe66d0502a6.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4e14fbb5-c270-4d55-b92d-5453a689ab0e/all-over-print-utility-crossbody-bag-white-front-67fe66d04bc7a.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/b8448e87-4c03-46b9-aecf-2211e32ba969/all-over-print-utility-crossbody-bag-white-front-67fe66d04bfa2.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/fc39c217-162b-4e78-9991-b3a92fde9b54/all-over-print-utility-crossbody-bag-white-product-details-2-67fe66d055856.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/00769acc-df7f-48d9-a49d-8583cd8d87cf/all-over-print-utility-crossbody-bag-white-product-details-4-67fe66d052f8b.png,new
67febc465a30552faf7d8ae6,b2bf35cd-0d0d-4b68-859e-c47da5bf65fa,PHYSICAL,store-3-1,go-away-tote-bag,GO AWAY tote bag,"A spacious and trendy tote bag to help you carry around everything that matters.<br />
<br />
• 100% polyester<br />
• Bag size: 15″ × 15″ (39 × 39 cm)<br />
• Capacity: 2.6 US gal (10 l)<br />
• Maximum weight limit: 44lbs (20 kg)<br />
• Dual handles made from 100% natural cotton bull denim<br />
• Handle length: 26″ (67 cm), width 1″ (2.5 cm)<br />
• The handles can slightly differ depending on the fulfillment location<br />
• Blank product components sourced from Israel<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
• Traceability:<br />
- Knitting—China<br />
- Dyeing—China<br />
- Manufacturing—Latvia<br />
• Contains 0% recycled polyester<br />
• Contains 0% dangerous substances<br />
• This item releases plastic microfibers into the environment during washing<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and cadmium level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FEBC4507B6E_Black,Color,Black,,,,,,,,,,,20.0,0.0,No,Unlimited,"/bags, /tired-fed-up/go-away",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2b05a0b5-d043-42a8-b2fd-ccf1a717750d/all-over-print-tote-bag-red-15x15-front-683f593e79b8e.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/364dbd7b-7502-425a-985a-98ba56504710/all-over-print-tote-bag-black-15x15-front-67febc5d745aa.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a5a82bd6-2775-4430-a7c8-4a13a1ddadcb/all-over-print-tote-bag-black-15x15-front-67febc5d74694.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/aaa5d2c9-4d86-4936-af26-4a3f2d8e4425/all-over-print-tote-bag-black-15x15-mockup-67febc5d74317.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/48e2e5b0-ebfc-49a6-b46d-1bbdf8a3d731/all-over-print-tote-bag-black-15x15-mockup-67febc5d74743.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/dd9b1d30-74c5-4900-9a26-157c0c72779f/all-over-print-tote-bag-black-15x15-mockup-67febc5d746db.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/b9e56491-fa81-4881-9bfc-24aac2d9b709/all-over-print-tote-bag-black-15x15-front-67febc5d7464b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/71a157ea-93a1-4dfa-acea-2b49c5c40f7f/all-over-print-tote-bag-black-15x15-front-67febc5d747ec.png,new
,6867f31e-0029-458b-914b-7ae7fd5c746b,,,,,,67FEBC4507B6E_Red,Color,Red,,,,,,,,,,,20.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
67fee36b36ea51214f3f80da,c5d8cd7d-774e-4410-8dfb-757757df09ad,PHYSICAL,store-3-1,i-love-porn-adidas-dad-hat,I love porn hat,"This adidas dad hat is a timeless and stylish piece, perfect for any wardrobe. Plus, thanks to an adjustable snapback closure and flexible material, it has an extra comfortable fit.<br />
<br />
• Made from 100% recycled polyester<br />
• Unstructured<br />
• 6-panel, low-profile<br />
• One size fits all<br />
• Adjustable snapback closure<br />
<br />
Important: This product can&#39;t be shipped outside the EU.<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FEE369523FD,,,,,,,,,,,,,40.0,0.0,No,Unlimited,/hats,,0.0,0.0,0.0,0.0,No,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757613185-IEY87WBPGFURG45QA4UE/adidas-dad-hat-black-front-67fee363c742f.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757614575-H8YC70K5J7BHA4SM20FE/adidas-dad-hat-black-right-front-67fee363c8133.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757616528-Q4BJ9Y0OPSXIHPNVXH5P/adidas-dad-hat-black-back-67fee363c826e.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757618575-OY27HTUJLV8TE79XA5BI/adidas-dad-hat-black-left-front-67fee363c838f.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757620530-BW81AB36OKQUALUILVVA/adidas-dad-hat-black-back-67fee363c84b5.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757623724-2KZ395OG1F4132TPEWWI/adidas-dad-hat-black-front-67fee363c85d2.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757625570-E8DYUFHYI6NH1ERO3DGY/adidas-dad-hat-black-left-front-67fee363c870e.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757627740-X2NJIY4TIPBG2UZGJTFV/adidas-dad-hat-black-right-front-67fee363c8830.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757629564-7POQOEHO4IA2PIK1LJU9/adidas-dad-hat-black-left-front-67fee363c8962.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757631526-S90S5M6ZKU4L4NE93WD4/adidas-dad-hat-black-back-67fee363c8a6b.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757633737-0QKKX6NB2DX35QK0LJ4A/adidas-dad-hat-black-front-67fee363c8b51.jpg https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1744757635577-Z7XB94W05H3V66C604AZ/adidas-dad-hat-black-right-front-67fee363c8c66.jpg,new
67fee62a5a30552faf7db698,79bf55e5-8665-49f3-8c58-dcfec587b197,PHYSICAL,store-3-1,fuck-off-minimalist-backpack,FUCK OFF backpack,"If you feel like you&#39;re carrying half of your belongings with you at all times, this backpack is for you! It has a spacious inside compartment (with a pocket for your laptop), and a hidden back pocket for safekeeping your most valuable items.<br />
<br />
• Made from 100% polyester<br />
• Fabric weight: 9 oz./yd.² (305 g/m²)<br />
• Dimensions: 16.1″ (41 cm) in height, 12.2″ (31 cm) in width, and 5.5″ (14 cm) in diameter<br />
• Capacity: 5.3 gallons (20 l)<br />
• Max weight: 44 lbs (20 kg)<br />
• Water-resistant material<br />
• Large inside pocket with a separate pocket for a 15” laptop, a hidden pocket with zipper on the back of the bag<br />
• Top zipper has 2 sliders, and there are zipper pullers attached to each slider<br />
• Silky lining, piped inside hems, and a soft mesh back<br />
• Padded ergonomic bag straps from polyester with plastic strap regulators<br />
• Blank product components sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults and children<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the flammability, and lead, cadmium, bisphenols and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FEE6291FE2C,,,,,,,,,,,,,42.5,0.0,No,Unlimited,"/bags, /tired-fed-up/fuck-off",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2abd8e9c-9202-4668-9adb-8679f8bd53b4/all-over-print-minimalist-backpack-white-front-683f562ac55db.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/beb820a6-74a6-415f-b904-2324b1acd3a1/all-over-print-minimalist-backpack-white-right-683f562ac5b8b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/883cf7ef-167f-4fd6-911a-c3ce4059ea33/all-over-print-minimalist-backpack-white-bottom-683f562ac5c99.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0cecb84e-9bac-4a1d-bbfa-28b090a7fd9d/all-over-print-minimalist-backpack-white-left-683f562ac5a42.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/47fdb90a-50e9-44e5-8fb1-0dd02273ad0d/all-over-print-minimalist-backpack-white-front-67fee62f1ece5.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/51f84fde-82ab-4429-85a8-a339b88328dc/all-over-print-minimalist-backpack-white-right-front-67fee62f1f9d7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4bf71fd5-080d-4bcf-9812-212883994ac2/all-over-print-minimalist-backpack-white-front-67fee62f1fcfe.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0484383a-140f-4435-95b9-424af39b4d90/all-over-print-minimalist-backpack-white-right-front-67fee62f1ee70.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/290baade-aa5d-47e8-b833-b59be92cda03/all-over-print-minimalist-backpack-white-right-front-67fee62f1f45b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/6bfb96b6-fe8c-4e6c-88d3-ec61348dce26/all-over-print-minimalist-backpack-white-zoomed-in-67fee62f1ebdf.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/bff594d9-81bf-42cd-bdda-140613f68292/all-over-print-minimalist-backpack-white-zoomed-in-67fee62f1f349.png,new
67ffaee07869c808d46d8bf6,e3f0291f-2208-4f71-a63c-83884028707f,PHYSICAL,store-3-1,fuck-off-snapback-hat-1,FUCK OFF SnapBack hat,"This is the snapback of your dreams! It&#39;s structured and high-profile, with a flat visor and a subtle grey under visor. <br />
<br />
• 85% acrylic, 15% wool<br />
• Structured, 6-panel, high-profile<br />
• Plastic snap closure<br />
• Grey under visor<br />
• Head circumference: 22″–24″ (55–60 cm)<br />
• Blank product sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
<span style=""color:#f7b500"">⚠</span> <b>Warning:</b> This product can expose you to chemicals including BBP and/or Lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to <a href=""https://www.p65warnings.ca.gov"" rel=""nofollow"">https://www.p65warnings.ca.gov</a><br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> and <b>SINDEN VENTURES LIMITED</b> ensure that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact our EU representative at <b>gpsr&#64;sindenventures.com</b>. You can also write to us at <b>Kriška 22, 10000 Zagreb, Croatia, Europe</b> or<b> Markou Evgenikou 11, Mesa Geitonia, 4002, Limassol, Cyprus.<b></b></b>",67FFAEDD5818B_Black---White---White,Color,Black / White / White,,,,,,,,,,,33.0,0.0,No,Unlimited,"/tired-fed-up/fuck-off, /hats",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815619063-YD4R0XPC7MU15X7FVP57/snapback-white-front-683ccefd7ea85.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815621106-1HOV85FHD0BWWATVZDVP/snapback-black-white-white-front-683ccefd7f45a.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815623980-93B09NH8TA2MU2QWMDCH/snapback-black-white-white-back-683ccefd7f5b4.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815625602-Q8XB690ST4XKNUP6KVGN/snapback-black-white-white-left-side-683ccefd7f6a7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815630991-6700MKCRK2PF7PGWXDNL/snapback-white-back-683ccefd7fa0f.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748815632644-E5Y5SG2XGIF0E6761A60/snapback-white-left-side-683ccefd7fb66.png,new
,b8831a2e-2817-4be8-a581-e8d7d2029d97,,,,,,67FFAEDD5818B_White,Color,White,,,,,,,,,,,33.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
67ffafab5a30552faf7e3a1b,1b021728-af08-42fa-a9b8-da0bf362790e,PHYSICAL,store-3-1,kiss-me-snapback-hat-1,kiss me Snapback hat,"This is the snapback of your dreams! It&#39;s structured and high-profile, with a flat visor and a subtle grey under visor. <br />
<br />
• 85% acrylic, 15% wool<br />
• Structured, 6-panel, high-profile<br />
• Plastic snap closure<br />
• Grey under visor<br />
• Head circumference: 22″–24″ (55–60 cm)<br />
• Blank product sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
<span style=""color:#f7b500"">⚠</span> <b>Warning:</b> This product can expose you to chemicals including BBP and/or Lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to <a href=""https://www.p65warnings.ca.gov"" rel=""nofollow"">https://www.p65warnings.ca.gov</a><br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",67FFAFA96F599_Black---White---White,Color,Black / White / White,,,,,,,,,,,32.0,0.0,No,Unlimited,"/poetic-wanderers/kiss-me, /hats",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/e6ba5bac-9ee2-4f21-8d99-3dd97de2b587/snapback-black-white-white-front-683f52425cb38.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a5eb4716-2284-473a-9bbb-36e4becf1a2e/snapback-black-white-white-back-683f52425cfc6.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a185fe08-e61d-4a5d-896e-7c5cf77337bc/snapback-black-white-white-right-side-683f52425d099.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/3eabcd6b-3839-4d95-a32f-8b19ed32d45f/snapback-white-back-67ffafa8b92a0.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/92d63894-1edd-4252-98a7-3befd1784c87/snapback-white-front-67ffafa8b3e80.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/d8003d77-bb58-49a4-b13d-ae0195e4f182/snapback-white-front-67ffafa8b3469.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/297cf426-6d2a-4a00-8b4d-21e79a4c55dc/snapback-white-left-front-67ffafa8b7346.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5ce0974e-6555-4c6f-8dfc-27351b6f27ca/snapback-white-right-front-67ffafa8b543a.png,new
,3f8fe05e-38ae-41cf-bd76-74f3b1623804,,,,,,67FFAFA96F599_White,Color,White,,,,,,,,,,,32.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
